Date,Open,High,Low,Close,Adj Close,Volume
1935-04-17,9.010000,9.010000,9.010000,9.010000,9.010000,0
1935-04-18,9.140000,9.140000,9.140000,9.140000,9.140000,0
1935-04-22,9.410000,9.410000,9.410000,9.410000,9.410000,0
1935-04-23,9.440000,9.440000,9.440000,9.440000,9.440000,0
1935-04-24,9.320000,9.320000,9.320000,9.320000,9.320000,0
1935-04-25,9.440000,9.440000,9.440000,9.440000,9.440000,0
1935-04-26,9.400000,9.400000,9.400000,9.400000,9.400000,0
1935-04-29,9.390000,9.390000,9.390000,9.390000,9.390000,0
1935-04-30,9.280000,9.280000,9.280000,9.280000,9.280000,0
1935-05-01,9.230000,9.230000,9.230000,9.230000,9.230000,0
1935-05-02,9.270000,9.270000,9.270000,9.270000,9.270000,0
1935-05-03,9.420000,9.420000,9.420000,9.420000,9.420000,0
1935-05-06,9.420000,9.420000,9.420000,9.420000,9.420000,0
1935-05-07,9.380000,9.380000,9.380000,9.380000,9.380000,0
1935-05-08,9.650000,9.650000,9.650000,9.650000,9.650000,0
1935-05-09,9.690000,9.690000,9.690000,9.690000,9.690000,0
1935-05-10,9.750000,9.750000,9.750000,9.750000,9.750000,0
1935-05-13,9.800000,9.800000,9.800000,9.800000,9.800000,0
1935-05-14,9.810000,9.810000,9.810000,9.810000,9.810000,0
1935-05-15,9.820000,9.820000,9.820000,9.820000,9.820000,0
1935-05-16,9.150000,9.150000,9.150000,9.150000,9.150000,0
1935-05-17,10.010000,10.010000,10.010000,10.010000,10.010000,0
1935-05-20,9.890000,9.890000,9.890000,9.890000,9.890000,0
1935-05-21,9.980000,9.980000,9.980000,9.980000,9.980000,0
1935-05-22,10.060000,10.060000,10.060000,10.060000,10.060000,0
1935-05-23,10.070000,10.070000,10.070000,10.070000,10.070000,0
1935-05-24,10.020000,10.020000,10.020000,10.020000,10.020000,0
1935-05-27,10.030000,10.030000,10.030000,10.030000,10.030000,0
1935-05-28,9.850000,9.850000,9.850000,9.850000,9.850000,0
1935-05-29,9.690000,9.690000,9.690000,9.690000,9.690000,0
1935-05-31,9.580000,9.580000,9.580000,9.580000,9.580000,0
1935-06-03,9.670000,9.670000,9.670000,9.670000,9.670000,0
1935-06-04,9.920000,9.920000,9.920000,9.920000,9.920000,0
1935-06-05,9.910000,9.910000,9.910000,9.910000,9.910000,0
1935-06-06,9.840000,9.840000,9.840000,9.840000,9.840000,0
1935-06-07,9.900000,9.900000,9.900000,9.900000,9.900000,0
1935-06-10,10.030000,10.030000,10.030000,10.030000,10.030000,0
1935-06-11,10.130000,10.130000,10.130000,10.130000,10.130000,0
1935-06-12,10.060000,10.060000,10.060000,10.060000,10.060000,0
1935-06-13,10.120000,10.120000,10.120000,10.120000,10.120000,0
1935-06-14,10.220000,10.220000,10.220000,10.220000,10.220000,0
1935-06-17,10.220000,10.220000,10.220000,10.220000,10.220000,0
1935-06-18,10.280000,10.280000,10.280000,10.280000,10.280000,0
1935-06-19,10.230000,10.230000,10.230000,10.230000,10.230000,0
1935-06-20,10.150000,10.150000,10.150000,10.150000,10.150000,0
1935-06-21,10.380000,10.380000,10.380000,10.380000,10.380000,0
1935-06-24,10.470000,10.470000,10.470000,10.470000,10.470000,0
1935-06-25,10.320000,10.320000,10.320000,10.320000,10.320000,0
1935-06-26,10.200000,10.200000,10.200000,10.200000,10.200000,0
1935-06-27,10.150000,10.150000,10.150000,10.150000,10.150000,0
1935-06-28,10.240000,10.240000,10.240000,10.240000,10.240000,0
1935-07-01,10.280000,10.280000,10.280000,10.280000,10.280000,0
1935-07-02,10.290000,10.290000,10.290000,10.290000,10.290000,0
1935-07-03,10.350000,10.350000,10.350000,10.350000,10.350000,0
1935-07-05,10.470000,10.470000,10.470000,10.470000,10.470000,0
1935-07-08,10.600000,10.600000,10.600000,10.600000,10.600000,0
1935-07-09,10.550000,10.550000,10.550000,10.550000,10.550000,0
1935-07-10,10.630000,10.630000,10.630000,10.630000,10.630000,0
1935-07-11,10.520000,10.520000,10.520000,10.520000,10.520000,0
1935-07-12,10.620000,10.620000,10.620000,10.620000,10.620000,0
1935-07-15,10.600000,10.600000,10.600000,10.600000,10.600000,0
1935-07-16,10.610000,10.610000,10.610000,10.610000,10.610000,0
1935-07-17,10.670000,10.670000,10.670000,10.670000,10.670000,0
1935-07-18,10.660000,10.660000,10.660000,10.660000,10.660000,0
1935-07-19,10.580000,10.580000,10.580000,10.580000,10.580000,0
1935-07-22,10.770000,10.770000,10.770000,10.770000,10.770000,0
1935-07-23,10.760000,10.760000,10.760000,10.760000,10.760000,0
1935-07-24,10.840000,10.840000,10.840000,10.840000,10.840000,0
1935-07-25,10.730000,10.730000,10.730000,10.730000,10.730000,0
1935-07-26,10.790000,10.790000,10.790000,10.790000,10.790000,0
1935-07-29,11.040000,11.040000,11.040000,11.040000,11.040000,0
1935-07-30,10.940000,10.940000,10.940000,10.940000,10.940000,0
1935-07-31,11.080000,11.080000,11.080000,11.080000,11.080000,0
1935-08-01,11.040000,11.040000,11.040000,11.040000,11.040000,0
1935-08-02,10.950000,10.950000,10.950000,10.950000,10.950000,0
1935-08-05,11.200000,11.200000,11.200000,11.200000,11.200000,0
1935-08-06,11.190000,11.190000,11.190000,11.190000,11.190000,0
1935-08-07,11.180000,11.180000,11.180000,11.180000,11.180000,0
1935-08-08,11.220000,11.220000,11.220000,11.220000,11.220000,0
1935-08-09,11.490000,11.490000,11.490000,11.490000,11.490000,0
1935-08-12,11.600000,11.600000,11.600000,11.600000,11.600000,0
1935-08-13,11.670000,11.670000,11.670000,11.670000,11.670000,0
1935-08-14,11.670000,11.670000,11.670000,11.670000,11.670000,0
1935-08-15,11.540000,11.540000,11.540000,11.540000,11.540000,0
1935-08-16,10.620000,10.620000,10.620000,10.620000,10.620000,0
1935-08-19,11.420000,11.420000,11.420000,11.420000,11.420000,0
1935-08-20,11.450000,11.450000,11.450000,11.450000,11.450000,0
1935-08-21,11.550000,11.550000,11.550000,11.550000,11.550000,0
1935-08-22,11.590000,11.590000,11.590000,11.590000,11.590000,0
1935-08-23,11.560000,11.560000,11.560000,11.560000,11.560000,0
1935-08-26,11.460000,11.460000,11.460000,11.460000,11.460000,0
1935-08-27,11.120000,11.120000,11.120000,11.120000,11.120000,0
1935-08-28,11.100000,11.100000,11.100000,11.100000,11.100000,0
1935-08-29,11.170000,11.170000,11.170000,11.170000,11.170000,0
1935-08-30,11.240000,11.240000,11.240000,11.240000,11.240000,0
1935-09-03,11.210000,11.210000,11.210000,11.210000,11.210000,0
1935-09-04,11.360000,11.360000,11.360000,11.360000,11.360000,0
1935-09-05,11.470000,11.470000,11.470000,11.470000,11.470000,0
1935-09-06,11.650000,11.650000,11.650000,11.650000,11.650000,0
1935-09-09,11.760000,11.760000,11.760000,11.760000,11.760000,0
1935-09-10,11.860000,11.860000,11.860000,11.860000,11.860000,0
1935-09-11,11.920000,11.920000,11.920000,11.920000,11.920000,0
1935-09-12,11.780000,11.780000,11.780000,11.780000,11.780000,0
1935-09-13,11.800000,11.800000,11.800000,11.800000,11.800000,0
1935-09-16,11.640000,11.640000,11.640000,11.640000,11.640000,0
1935-09-17,11.720000,11.720000,11.720000,11.720000,11.720000,0
1935-09-18,11.820000,11.820000,11.820000,11.820000,11.820000,0
1935-09-19,11.580000,11.580000,11.580000,11.580000,11.580000,0
1935-09-20,11.260000,11.260000,11.260000,11.260000,11.260000,0
1935-09-23,11.400000,11.400000,11.400000,11.400000,11.400000,0
1935-09-24,11.540000,11.540000,11.540000,11.540000,11.540000,0
1935-09-25,11.590000,11.590000,11.590000,11.590000,11.590000,0
1935-09-26,11.590000,11.590000,11.590000,11.590000,11.590000,0
1935-09-27,11.560000,11.560000,11.560000,11.560000,11.560000,0
1935-09-30,11.590000,11.590000,11.590000,11.590000,11.590000,0
1935-10-01,11.480000,11.480000,11.480000,11.480000,11.480000,0
1935-10-02,11.100000,11.100000,11.100000,11.100000,11.100000,0
1935-10-03,11.260000,11.260000,11.260000,11.260000,11.260000,0
1935-10-04,11.360000,11.360000,11.360000,11.360000,11.360000,0
1935-10-07,11.530000,11.530000,11.530000,11.530000,11.530000,0
1935-10-08,11.450000,11.450000,11.450000,11.450000,11.450000,0
1935-10-09,11.510000,11.510000,11.510000,11.510000,11.510000,0
1935-10-10,11.740000,11.740000,11.740000,11.740000,11.740000,0
1935-10-11,11.750000,11.750000,11.750000,11.750000,11.750000,0
1935-10-14,11.880000,11.880000,11.880000,11.880000,11.880000,0
1935-10-15,11.960000,11.960000,11.960000,11.960000,11.960000,0
1935-10-16,11.720000,11.720000,11.720000,11.720000,11.720000,0
1935-10-17,11.850000,11.850000,11.850000,11.850000,11.850000,0
1935-10-18,11.810000,11.810000,11.810000,11.810000,11.810000,0
1935-10-21,12.190000,12.190000,12.190000,12.190000,12.190000,0
1935-10-22,12.250000,12.250000,12.250000,12.250000,12.250000,0
1935-10-23,12.330000,12.330000,12.330000,12.330000,12.330000,0
1935-10-24,12.310000,12.310000,12.310000,12.310000,12.310000,0
1935-10-25,12.430000,12.430000,12.430000,12.430000,12.430000,0
1935-10-28,12.460000,12.460000,12.460000,12.460000,12.460000,0
1935-10-29,12.450000,12.450000,12.450000,12.450000,12.450000,0
1935-10-30,12.360000,12.360000,12.360000,12.360000,12.360000,0
1935-10-31,12.460000,12.460000,12.460000,12.460000,12.460000,0
1935-11-01,12.610000,12.610000,12.610000,12.610000,12.610000,0
1935-11-04,12.620000,12.620000,12.620000,12.620000,12.620000,0
1935-11-06,12.860000,12.860000,12.860000,12.860000,12.860000,0
1935-11-07,12.810000,12.810000,12.810000,12.810000,12.810000,0
1935-11-08,12.920000,12.920000,12.920000,12.920000,12.920000,0
1935-11-12,12.810000,12.810000,12.810000,12.810000,12.810000,0
1935-11-13,12.960000,12.960000,12.960000,12.960000,12.960000,0
1935-11-14,13.200000,13.200000,13.200000,13.200000,13.200000,0
1935-11-15,13.250000,13.250000,13.250000,13.250000,13.250000,0
1935-11-18,13.280000,13.280000,13.280000,13.280000,13.280000,0
1935-11-19,13.460000,13.460000,13.460000,13.460000,13.460000,0
1935-11-20,13.290000,13.290000,13.290000,13.290000,13.290000,0
1935-11-21,13.420000,13.420000,13.420000,13.420000,13.420000,0
1935-11-22,13.140000,13.140000,13.140000,13.140000,13.140000,0
1935-11-25,13.180000,13.180000,13.180000,13.180000,13.180000,0
1935-11-26,12.990000,12.990000,12.990000,12.990000,12.990000,0
1935-11-27,13.090000,13.090000,13.090000,13.090000,13.090000,0
1935-11-29,12.940000,12.940000,12.940000,12.940000,12.940000,0
1935-12-02,12.750000,12.750000,12.750000,12.750000,12.750000,0
1935-12-03,13.100000,13.100000,13.100000,13.100000,13.100000,0
1935-12-04,13.210000,13.210000,13.210000,13.210000,13.210000,0
1935-12-05,13.180000,13.180000,13.180000,13.180000,13.180000,0
1935-12-06,13.150000,13.150000,13.150000,13.150000,13.150000,0
1935-12-09,13.320000,13.320000,13.320000,13.320000,13.320000,0
1935-12-10,13.090000,13.090000,13.090000,13.090000,13.090000,0
1935-12-11,13.140000,13.140000,13.140000,13.140000,13.140000,0
1935-12-12,12.960000,12.960000,12.960000,12.960000,12.960000,0
1935-12-13,12.840000,12.840000,12.840000,12.840000,12.840000,0
1935-12-16,13.330000,13.330000,13.330000,13.330000,13.330000,0
1935-12-17,12.900000,12.900000,12.900000,12.900000,12.900000,0
1935-12-18,12.860000,12.860000,12.860000,12.860000,12.860000,0
1935-12-19,12.800000,12.800000,12.800000,12.800000,12.800000,0
1935-12-20,12.880000,12.880000,12.880000,12.880000,12.880000,0
1935-12-23,12.960000,12.960000,12.960000,12.960000,12.960000,0
1935-12-24,13.090000,13.090000,13.090000,13.090000,13.090000,0
1935-12-26,13.120000,13.120000,13.120000,13.120000,13.120000,0
1935-12-27,13.110000,13.110000,13.110000,13.110000,13.110000,0
1935-12-30,13.300000,13.300000,13.300000,13.300000,13.300000,0
1935-12-31,13.430000,13.430000,13.430000,13.430000,13.430000,0
1936-01-02,13.400000,13.400000,13.400000,13.400000,13.400000,0
1936-01-03,13.550000,13.550000,13.550000,13.550000,13.550000,0
1936-01-06,13.410000,13.410000,13.410000,13.410000,13.410000,0
1936-01-07,13.620000,13.620000,13.620000,13.620000,13.620000,0
1936-01-08,13.700000,13.700000,13.700000,13.700000,13.700000,0
1936-01-09,13.670000,13.670000,13.670000,13.670000,13.670000,0
1936-01-10,13.780000,13.780000,13.780000,13.780000,13.780000,0
1936-01-13,13.720000,13.720000,13.720000,13.720000,13.720000,0
1936-01-14,13.800000,13.800000,13.800000,13.800000,13.800000,0
1936-01-15,13.710000,13.710000,13.710000,13.710000,13.710000,0
1936-01-16,13.770000,13.770000,13.770000,13.770000,13.770000,0
1936-01-17,13.750000,13.750000,13.750000,13.750000,13.750000,0
1936-01-20,13.520000,13.520000,13.520000,13.520000,13.520000,0
1936-01-21,13.470000,13.470000,13.470000,13.470000,13.470000,0
1936-01-22,13.760000,13.760000,13.760000,13.760000,13.760000,0
1936-01-23,13.910000,13.910000,13.910000,13.910000,13.910000,0
1936-01-24,13.850000,13.850000,13.850000,13.850000,13.850000,0
1936-01-27,13.990000,13.990000,13.990000,13.990000,13.990000,0
1936-01-28,14.010000,14.010000,14.010000,14.010000,14.010000,0
1936-01-29,14.150000,14.150000,14.150000,14.150000,14.150000,0
1936-01-30,14.080000,14.080000,14.080000,14.080000,14.080000,0
1936-01-31,14.310000,14.310000,14.310000,14.310000,14.310000,0
1936-02-03,14.440000,14.440000,14.440000,14.440000,14.440000,0
1936-02-04,14.420000,14.420000,14.420000,14.420000,14.420000,0
1936-02-05,14.370000,14.370000,14.370000,14.370000,14.370000,0
1936-02-06,14.390000,14.390000,14.390000,14.390000,14.390000,0
1936-02-07,14.320000,14.320000,14.320000,14.320000,14.320000,0
1936-02-10,14.430000,14.430000,14.430000,14.430000,14.430000,0
1936-02-11,14.630000,14.630000,14.630000,14.630000,14.630000,0
1936-02-13,14.720000,14.720000,14.720000,14.720000,14.720000,0
1936-02-14,14.660000,14.660000,14.660000,14.660000,14.660000,0
1936-02-17,14.580000,14.580000,14.580000,14.580000,14.580000,0
1936-02-18,14.740000,14.740000,14.740000,14.740000,14.740000,0
1936-02-19,14.640000,14.640000,14.640000,14.640000,14.640000,0
1936-02-20,14.870000,14.870000,14.870000,14.870000,14.870000,0
1936-02-21,14.830000,14.830000,14.830000,14.830000,14.830000,0
1936-02-24,14.690000,14.690000,14.690000,14.690000,14.690000,0
1936-02-25,14.420000,14.420000,14.420000,14.420000,14.420000,0
1936-02-26,14.350000,14.350000,14.350000,14.350000,14.350000,0
1936-02-27,14.690000,14.690000,14.690000,14.690000,14.690000,0
1936-02-28,14.600000,14.600000,14.600000,14.600000,14.600000,0
1936-03-02,14.770000,14.770000,14.770000,14.770000,14.770000,0
1936-03-03,14.980000,14.980000,14.980000,14.980000,14.980000,0
1936-03-04,15.020000,15.020000,15.020000,15.020000,15.020000,0
1936-03-05,15.040000,15.040000,15.040000,15.040000,15.040000,0
1936-03-06,15.100000,15.100000,15.100000,15.100000,15.100000,0
1936-03-09,14.510000,14.510000,14.510000,14.510000,14.510000,0
1936-03-10,14.730000,14.730000,14.730000,14.730000,14.730000,0
1936-03-11,14.880000,14.880000,14.880000,14.880000,14.880000,0
1936-03-12,14.460000,14.460000,14.460000,14.460000,14.460000,0
1936-03-13,14.240000,14.240000,14.240000,14.240000,14.240000,0
1936-03-16,14.570000,14.570000,14.570000,14.570000,14.570000,0
1936-03-17,14.920000,14.920000,14.920000,14.920000,14.920000,0
1936-03-18,14.860000,14.860000,14.860000,14.860000,14.860000,0
1936-03-19,15.060000,15.060000,15.060000,15.060000,15.060000,0
1936-03-20,15.040000,15.040000,15.040000,15.040000,15.040000,0
1936-03-23,15.050000,15.050000,15.050000,15.050000,15.050000,0
1936-03-24,14.970000,14.970000,14.970000,14.970000,14.970000,0
1936-03-25,15.100000,15.100000,15.100000,15.100000,15.100000,0
1936-03-26,15.050000,15.050000,15.050000,15.050000,15.050000,0
1936-03-27,14.820000,14.820000,14.820000,14.820000,14.820000,0
1936-03-30,14.810000,14.810000,14.810000,14.810000,14.810000,0
1936-03-31,14.920000,14.920000,14.920000,14.920000,14.920000,0
1936-04-01,15.190000,15.190000,15.190000,15.190000,15.190000,0
1936-04-02,15.340000,15.340000,15.340000,15.340000,15.340000,0
1936-04-03,15.270000,15.270000,15.270000,15.270000,15.270000,0
1936-04-06,15.510000,15.510000,15.510000,15.510000,15.510000,0
1936-04-07,15.430000,15.430000,15.430000,15.430000,15.430000,0
1936-04-08,15.440000,15.440000,15.440000,15.440000,15.440000,0
1936-04-09,15.390000,15.390000,15.390000,15.390000,15.390000,0
1936-04-13,15.420000,15.420000,15.420000,15.420000,15.420000,0
1936-04-14,15.110000,15.110000,15.110000,15.110000,15.110000,0
1936-04-15,15.260000,15.260000,15.260000,15.260000,15.260000,0
1936-04-16,15.190000,15.190000,15.190000,15.190000,15.190000,0
1936-04-17,15.100000,15.100000,15.100000,15.100000,15.100000,0
1936-04-20,14.620000,14.620000,14.620000,14.620000,14.620000,0
1936-04-21,14.600000,14.600000,14.600000,14.600000,14.600000,0
1936-04-22,14.850000,14.850000,14.850000,14.850000,14.850000,0
1936-04-23,14.400000,14.400000,14.400000,14.400000,14.400000,0
1936-04-24,14.440000,14.440000,14.440000,14.440000,14.440000,0
1936-04-27,13.960000,13.960000,13.960000,13.960000,13.960000,0
1936-04-28,13.940000,13.940000,13.940000,13.940000,13.940000,0
1936-04-29,13.530000,13.530000,13.530000,13.530000,13.530000,0
1936-04-30,13.770000,13.770000,13.770000,13.770000,13.770000,0
1936-05-01,13.870000,13.870000,13.870000,13.870000,13.870000,0
1936-05-04,13.820000,13.820000,13.820000,13.820000,13.820000,0
1936-05-05,14.020000,14.020000,14.020000,14.020000,14.020000,0
1936-05-06,14.180000,14.180000,14.180000,14.180000,14.180000,0
1936-05-07,13.920000,13.920000,13.920000,13.920000,13.920000,0
1936-05-08,13.900000,13.900000,13.900000,13.900000,13.900000,0
1936-05-11,13.860000,13.860000,13.860000,13.860000,13.860000,0
1936-05-12,13.860000,13.860000,13.860000,13.860000,13.860000,0
1936-05-13,13.970000,13.970000,13.970000,13.970000,13.970000,0
1936-05-14,14.290000,14.290000,14.290000,14.290000,14.290000,0
1936-05-15,14.290000,14.290000,14.290000,14.290000,14.290000,0
1936-05-18,14.190000,14.190000,14.190000,14.190000,14.190000,0
1936-05-19,13.850000,13.850000,13.850000,13.850000,13.850000,0
1936-05-20,13.990000,13.990000,13.990000,13.990000,13.990000,0
1936-05-21,13.940000,13.940000,13.940000,13.940000,13.940000,0
1936-05-22,14.090000,14.090000,14.090000,14.090000,14.090000,0
1936-05-25,14.250000,14.250000,14.250000,14.250000,14.250000,0
1936-05-26,14.450000,14.450000,14.450000,14.450000,14.450000,0
1936-05-27,14.420000,14.420000,14.420000,14.420000,14.420000,0
1936-05-28,14.300000,14.300000,14.300000,14.300000,14.300000,0
1936-05-29,14.400000,14.400000,14.400000,14.400000,14.400000,0
1936-06-01,14.390000,14.390000,14.390000,14.390000,14.390000,0
1936-06-02,14.390000,14.390000,14.390000,14.390000,14.390000,0
1936-06-03,14.340000,14.340000,14.340000,14.340000,14.340000,0
1936-06-04,14.130000,14.130000,14.130000,14.130000,14.130000,0
1936-06-05,14.120000,14.120000,14.120000,14.120000,14.120000,0
1936-06-08,14.340000,14.340000,14.340000,14.340000,14.340000,0
1936-06-09,14.480000,14.480000,14.480000,14.480000,14.480000,0
1936-06-10,14.550000,14.550000,14.550000,14.550000,14.550000,0
1936-06-11,14.760000,14.760000,14.760000,14.760000,14.760000,0
1936-06-12,14.590000,14.590000,14.590000,14.590000,14.590000,0
1936-06-15,14.740000,14.740000,14.740000,14.740000,14.740000,0
1936-06-16,14.920000,14.920000,14.920000,14.920000,14.920000,0
1936-06-17,14.850000,14.850000,14.850000,14.850000,14.850000,0
1936-06-18,14.920000,14.920000,14.920000,14.920000,14.920000,0
1936-06-19,14.830000,14.830000,14.830000,14.830000,14.830000,0
1936-06-22,15.070000,15.070000,15.070000,15.070000,15.070000,0
1936-06-23,15.000000,15.000000,15.000000,15.000000,15.000000,0
1936-06-24,15.160000,15.160000,15.160000,15.160000,15.160000,0
1936-06-25,15.000000,15.000000,15.000000,15.000000,15.000000,0
1936-06-26,14.950000,14.950000,14.950000,14.950000,14.950000,0
1936-06-29,14.890000,14.890000,14.890000,14.890000,14.890000,0
1936-06-30,14.840000,14.840000,14.840000,14.840000,14.840000,0
1936-07-01,14.900000,14.900000,14.900000,14.900000,14.900000,0
1936-07-02,14.880000,14.880000,14.880000,14.880000,14.880000,0
1936-07-03,15.020000,15.020000,15.020000,15.020000,15.020000,0
1936-07-06,14.940000,14.940000,14.940000,14.940000,14.940000,0
1936-07-07,14.810000,14.810000,14.810000,14.810000,14.810000,0
1936-07-08,14.890000,14.890000,14.890000,14.890000,14.890000,0
1936-07-09,15.070000,15.070000,15.070000,15.070000,15.070000,0
1936-07-10,15.350000,15.350000,15.350000,15.350000,15.350000,0
1936-07-13,15.450000,15.450000,15.450000,15.450000,15.450000,0
1936-07-14,15.630000,15.630000,15.630000,15.630000,15.630000,0
1936-07-15,15.640000,15.640000,15.640000,15.640000,15.640000,0
1936-07-16,15.630000,15.630000,15.630000,15.630000,15.630000,0
1936-07-17,15.660000,15.660000,15.660000,15.660000,15.660000,0
1936-07-20,15.830000,15.830000,15.830000,15.830000,15.830000,0
1936-07-21,15.930000,15.930000,15.930000,15.930000,15.930000,0
1936-07-22,15.830000,15.830000,15.830000,15.830000,15.830000,0
1936-07-23,15.890000,15.890000,15.890000,15.890000,15.890000,0
1936-07-24,15.830000,15.830000,15.830000,15.830000,15.830000,0
1936-07-27,16.150000,16.150000,16.150000,16.150000,16.150000,0
1936-07-28,16.120001,16.120001,16.120001,16.120001,16.120001,0
1936-07-29,15.960000,15.960000,15.960000,15.960000,15.960000,0
1936-07-30,16.020000,16.020000,16.020000,16.020000,16.020000,0
1936-07-31,15.850000,15.850000,15.850000,15.850000,15.850000,0
1936-08-03,15.910000,15.910000,15.910000,15.910000,15.910000,0
1936-08-04,15.870000,15.870000,15.870000,15.870000,15.870000,0
1936-08-05,15.770000,15.770000,15.770000,15.770000,15.770000,0
1936-08-06,15.870000,15.870000,15.870000,15.870000,15.870000,0
1936-08-07,16.080000,16.080000,16.080000,16.080000,16.080000,0
1936-08-10,16.200001,16.200001,16.200001,16.200001,16.200001,0
1936-08-11,16.080000,16.080000,16.080000,16.080000,16.080000,0
1936-08-12,16.160000,16.160000,16.160000,16.160000,16.160000,0
1936-08-13,16.080000,16.080000,16.080000,16.080000,16.080000,0
1936-08-14,15.870000,15.870000,15.870000,15.870000,15.870000,0
1936-08-17,15.800000,15.800000,15.800000,15.800000,15.800000,0
1936-08-18,15.810000,15.810000,15.810000,15.810000,15.810000,0
1936-08-19,15.900000,15.900000,15.900000,15.900000,15.900000,0
1936-08-20,15.810000,15.810000,15.810000,15.810000,15.810000,0
1936-08-21,15.320000,15.320000,15.320000,15.320000,15.320000,0
1936-08-24,15.650000,15.650000,15.650000,15.650000,15.650000,0
1936-08-25,15.670000,15.670000,15.670000,15.670000,15.670000,0
1936-08-26,15.550000,15.550000,15.550000,15.550000,15.550000,0
1936-08-27,15.890000,15.890000,15.890000,15.890000,15.890000,0
1936-08-28,15.920000,15.920000,15.920000,15.920000,15.920000,0
1936-08-31,15.990000,15.990000,15.990000,15.990000,15.990000,0
1936-09-01,15.950000,15.950000,15.950000,15.950000,15.950000,0
1936-09-02,16.010000,16.010000,16.010000,16.010000,16.010000,0
1936-09-03,15.950000,15.950000,15.950000,15.950000,15.950000,0
1936-09-04,16.020000,16.020000,16.020000,16.020000,16.020000,0
1936-09-08,16.290001,16.290001,16.290001,16.290001,16.290001,0
1936-09-09,16.170000,16.170000,16.170000,16.170000,16.170000,0
1936-09-10,16.160000,16.160000,16.160000,16.160000,16.160000,0
1936-09-11,16.110001,16.110001,16.110001,16.110001,16.110001,0
1936-09-14,15.960000,15.960000,15.960000,15.960000,15.960000,0
1936-09-15,15.930000,15.930000,15.930000,15.930000,15.930000,0
1936-09-16,15.000000,15.000000,15.000000,15.000000,15.000000,0
1936-09-17,15.870000,15.870000,15.870000,15.870000,15.870000,0
1936-09-18,16.030001,16.030001,16.030001,16.030001,16.030001,0
1936-09-21,16.160000,16.160000,16.160000,16.160000,16.160000,0
1936-09-22,16.219999,16.219999,16.219999,16.219999,16.219999,0
1936-09-23,16.139999,16.139999,16.139999,16.139999,16.139999,0
1936-09-24,16.170000,16.170000,16.170000,16.170000,16.170000,0
1936-09-25,15.880000,15.880000,15.880000,15.880000,15.880000,0
1936-09-28,16.129999,16.129999,16.129999,16.129999,16.129999,0
1936-09-29,16.059999,16.059999,16.059999,16.059999,16.059999,0
1936-09-30,16.010000,16.010000,16.010000,16.010000,16.010000,0
1936-10-01,16.040001,16.040001,16.040001,16.040001,16.040001,0
1936-10-02,16.350000,16.350000,16.350000,16.350000,16.350000,0
1936-10-05,16.530001,16.530001,16.530001,16.530001,16.530001,0
1936-10-06,16.680000,16.680000,16.680000,16.680000,16.680000,0
1936-10-07,16.719999,16.719999,16.719999,16.719999,16.719999,0
1936-10-08,16.809999,16.809999,16.809999,16.809999,16.809999,0
1936-10-09,16.870001,16.870001,16.870001,16.870001,16.870001,0
1936-10-13,16.959999,16.959999,16.959999,16.959999,16.959999,0
1936-10-14,16.879999,16.879999,16.879999,16.879999,16.879999,0
1936-10-15,16.850000,16.850000,16.850000,16.850000,16.850000,0
1936-10-16,17.040001,17.040001,17.040001,17.040001,17.040001,0
1936-10-19,17.129999,17.129999,17.129999,17.129999,17.129999,0
1936-10-20,17.110001,17.110001,17.110001,17.110001,17.110001,0
1936-10-21,17.180000,17.180000,17.180000,17.180000,17.180000,0
1936-10-22,17.040001,17.040001,17.040001,17.040001,17.040001,0
1936-10-23,17.090000,17.090000,17.090000,17.090000,17.090000,0
1936-10-26,16.650000,16.650000,16.650000,16.650000,16.650000,0
1936-10-27,16.930000,16.930000,16.930000,16.930000,16.930000,0
1936-10-28,16.940001,16.940001,16.940001,16.940001,16.940001,0
1936-10-29,17.200001,17.200001,17.200001,17.200001,17.200001,0
1936-10-30,17.230000,17.230000,17.230000,17.230000,17.230000,0
1936-11-02,17.170000,17.170000,17.170000,17.170000,17.170000,0
1936-11-04,17.430000,17.430000,17.430000,17.430000,17.430000,0
1936-11-05,17.559999,17.559999,17.559999,17.559999,17.559999,0
1936-11-06,17.430000,17.430000,17.430000,17.430000,17.430000,0
1936-11-09,17.690001,17.690001,17.690001,17.690001,17.690001,0
1936-11-10,17.629999,17.629999,17.629999,17.629999,17.629999,0
1936-11-12,17.430000,17.430000,17.430000,17.430000,17.430000,0
1936-11-13,17.240000,17.240000,17.240000,17.240000,17.240000,0
1936-11-16,17.400000,17.400000,17.400000,17.400000,17.400000,0
1936-11-17,17.639999,17.639999,17.639999,17.639999,17.639999,0
1936-11-18,17.510000,17.510000,17.510000,17.510000,17.510000,0
1936-11-19,17.299999,17.299999,17.299999,17.299999,17.299999,0
1936-11-20,17.129999,17.129999,17.129999,17.129999,17.129999,0
1936-11-23,16.889999,16.889999,16.889999,16.889999,16.889999,0
1936-11-24,17.180000,17.180000,17.180000,17.180000,17.180000,0
1936-11-25,17.090000,17.090000,17.090000,17.090000,17.090000,0
1936-11-27,17.340000,17.340000,17.340000,17.340000,17.340000,0
1936-11-30,17.280001,17.280001,17.280001,17.280001,17.280001,0
1936-12-01,17.139999,17.139999,17.139999,17.139999,17.139999,0
1936-12-02,16.950001,16.950001,16.950001,16.950001,16.950001,0
1936-12-03,17.040001,17.040001,17.040001,17.040001,17.040001,0
